Day,Base_Demand,Tech_Trend_Multiplier,Geopolitical_Risk,Retail_Orders,MediaTek_Wafer_Orders
3678,109.27,1.21,0.142,127.0,180.0
3679,109.57,1.21,0.136,138.0,191.0
3680,109.88,1.21,0.111,142.0,206.0
3681,110.17,1.21,0.19,137.0,165.0
3682,110.47,1.21,0.093,133.0,178.0
3683,110.76,1.21,0.102,141.0,185.0
3684,111.05,1.21,0.145,131.0,171.0
3685,111.33,1.21,0.171,140.0,179.0
3686,111.62,1.21,0.059,132.0,174.0
3687,111.89,1.21,0.235,133.0,195.0
3688,112.17,1.21,0.028,134.0,175.0
3689,112.44,1.21,0.188,136.0,197.0
3690,112.71,1.21,0.114,141.0,192.0
3691,112.97,1.21,0.23,130.0,196.0
3692,113.23,1.21,0.151,134.0,180.0
3693,113.49,1.21,0.166,139.0,173.0
3694,113.74,1.21,0.125,141.0,176.0
3695,113.99,1.21,0.265,130.0,181.0
3696,114.23,1.21,0.16,134.0,177.0
3697,114.47,1.21,0.083,130.0,168.0
3698,114.71,1.21,0.177,135.0,199.0
3699,114.94,1.21,0.195,137.0,176.0
3700,115.17,1.21,0.069,142.0,205.0
3701,115.39,1.21,0.085,128.0,164.0
3702,115.61,1.21,0.177,143.0,186.0
3703,115.82,1.21,0.053,138.0,181.0
3704,116.03,1.21,0.074,139.0,200.0
3705,116.23,1.21,0.104,146.0,190.0
3706,116.43,1.21,0.083,148.0,192.0
3707,116.62,1.21,0.205,138.0,188.0
3708,116.81,1.21,0.162,138.0,202.0
3709,117.0,1.21,0.076,140.0,183.0
3710,117.18,1.21,0.353,138.0,209.0
3711,117.35,1.21,0.222,135.0,191.0
3712,117.52,1.21,0.106,142.0,191.0
3713,117.68,1.21,0.151,139.0,186.0
3714,117.84,1.21,0.056,143.0,210.0
3715,117.99,1.21,0.204,151.0,240.0
3716,118.14,1.21,0.205,142.0,191.0
3717,118.28,1.21,0.167,139.0,182.0
3718,118.42,1.21,0.156,142.0,196.0
3719,118.55,1.21,0.254,144.0,183.0
3720,118.68,1.21,0.293,143.0,207.0
3721,118.8,1.21,0.279,141.0,223.0
3722,118.91,1.21,0.037,135.0,172.0
3723,119.02,1.21,0.062,147.0,206.0
3724,119.12,1.21,0.158,139.0,207.0
3725,119.22,1.21,0.19,151.0,202.0
3726,119.31,1.21,0.213,142.0,202.0
3727,119.4,1.21,0.168,142.0,199.0
3728,119.48,1.21,0.104,142.0,199.0
3729,119.56,1.21,0.163,145.0,208.0
3730,119.63,1.21,0.141,140.0,203.0
3731,119.69,1.21,0.1,141.0,183.0
3732,119.75,1.21,0.018,148.0,195.0
3733,119.8,1.21,0.068,139.0,201.0
3734,119.84,1.21,0.171,147.0,220.0
3735,119.88,1.21,0.138,149.0,206.0
3736,119.92,1.21,0.136,148.0,197.0
3737,119.95,1.21,0.345,146.0,225.0
3738,119.97,1.21,0.208,136.0,196.0
3739,119.99,1.21,0.067,139.0,190.0
3740,120.0,1.21,0.045,138.0,190.0
3741,120.0,1.2,0.222,143.0,192.0
3742,120.0,1.2,0.081,145.0,202.0
3743,119.99,1.2,0.034,139.0,184.0
3744,119.98,1.2,0.145,144.0,209.0
3745,119.96,1.2,0.107,148.0,200.0
3746,119.93,1.2,0.262,139.0,205.0
3747,119.9,1.2,0.165,140.0,198.0
3748,119.87,1.2,0.164,150.0,202.0
3749,119.82,1.2,0.037,140.0,175.0
3750,119.77,1.2,0.341,146.0,223.0
3751,119.72,1.2,0.244,150.0,205.0
3752,119.66,1.2,0.447,138.0,207.0
3753,119.59,1.2,0.272,138.0,195.0
3754,119.52,1.2,0.161,143.0,201.0
3755,119.44,1.2,0.113,144.0,202.0
3756,119.36,1.2,0.254,140.0,185.0
3757,119.27,1.2,0.27,153.0,213.0
3758,119.17,1.2,0.04,146.0,185.0
3759,119.07,1.2,0.146,139.0,189.0
3760,118.97,1.2,0.035,136.0,159.0
3761,118.86,1.2,0.155,143.0,208.0
3762,118.74,1.2,0.264,145.0,208.0
3763,118.61,1.2,0.275,152.0,217.0
3764,118.49,1.2,0.019,143.0,194.0
3765,118.35,1.2,0.168,141.0,200.0
3766,118.21,1.2,0.043,137.0,186.0
3767,118.07,1.2,0.078,144.0,192.0
3768,117.92,1.2,0.155,147.0,203.0
3769,117.76,1.2,0.152,132.0,191.0
3770,117.6,1.2,0.073,142.0,195.0
3771,117.43,1.2,0.196,136.0,207.0
3772,117.26,1.2,0.185,134.0,188.0
3773,117.09,1.2,0.063,149.0,205.0
3774,116.9,1.2,0.218,145.0,203.0
3775,116.72,1.2,0.164,137.0,193.0
3776,116.53,1.2,0.262,139.0,203.0
3777,116.33,1.2,0.251,138.0,192.0
3778,116.13,1.2,0.154,134.0,178.0
3779,115.92,1.2,0.255,136.0,201.0
3780,115.71,1.2,0.17,143.0,202.0
3781,115.5,1.2,0.113,136.0,199.0
3782,115.28,1.2,0.23,141.0,199.0
3783,115.05,1.2,0.245,135.0,182.0
3784,114.82,1.2,0.131,132.0,180.0
3785,114.59,1.2,0.251,143.0,212.0
3786,114.35,1.2,0.175,126.0,154.0
3787,114.11,1.2,0.073,146.0,195.0
3788,113.87,1.2,0.176,141.0,203.0
3789,113.62,1.2,0.11,137.0,188.0
3790,113.36,1.2,0.211,134.0,184.0
3791,113.1,1.2,0.127,134.0,170.0
3792,112.84,1.2,0.213,136.0,191.0
3793,112.58,1.2,0.168,136.0,176.0
3794,112.31,1.2,0.186,130.0,187.0
3795,112.03,1.2,0.124,134.0,184.0
3796,111.76,1.2,0.008,135.0,191.0
3797,111.48,1.2,0.13,132.0,161.0
3798,111.19,1.2,0.106,144.0,192.0
3799,110.9,1.2,0.461,132.0,209.0
3800,110.61,1.2,0.339,124.0,193.0
3801,110.32,1.2,0.122,127.0,181.0
3802,110.02,1.2,0.144,135.0,176.0
3803,109.73,1.2,0.069,128.0,165.0
3804,109.42,1.2,0.115,126.0,149.0
3805,109.12,1.2,0.128,137.0,188.0
3806,108.81,1.2,0.473,131.0,213.0
3807,108.5,1.2,0.064,127.0,169.0
3808,108.19,1.2,0.252,115.0,170.0
3809,107.87,1.2,0.233,132.0,192.0
3810,107.55,1.2,0.09,129.0,170.0
3811,107.23,1.19,0.258,135.0,168.0
3812,106.91,1.19,0.228,122.0,186.0
3813,106.59,1.19,0.265,125.0,184.0
3814,106.26,1.19,0.189,128.0,167.0
3815,105.93,1.19,0.193,133.0,189.0
3816,105.6,1.19,0.115,127.0,175.0
3817,105.27,1.19,0.294,122.0,190.0
3818,104.94,1.19,0.245,132.0,192.0
3819,104.61,1.19,0.114,123.0,172.0
3820,104.27,1.19,0.248,125.0,181.0
3821,103.93,1.19,0.116,128.0,166.0
3822,103.6,1.19,0.161,131.0,188.0
3823,103.26,1.19,0.098,125.0,168.0
3824,102.92,1.19,0.076,136.0,172.0
3825,102.57,1.19,0.124,122.0,159.0
3826,102.23,1.19,0.156,123.0,159.0
3827,101.89,1.19,0.073,118.0,169.0
3828,101.55,1.19,0.208,123.0,192.0
3829,101.2,1.19,0.067,122.0,174.0
3830,100.86,1.19,0.171,125.0,178.0
3831,100.52,1.19,0.204,122.0,170.0
3832,100.17,1.19,0.143,117.0,157.0
3833,99.83,1.19,0.281,120.0,163.0
3834,99.48,1.19,0.175,115.0,179.0
3835,99.14,1.19,0.169,121.0,157.0
3836,98.8,1.19,0.201,115.0,152.0
3837,98.45,1.19,0.179,110.0,151.0
3838,98.11,1.19,0.152,111.0,152.0
3839,97.77,1.19,0.05,111.0,153.0
3840,97.43,1.19,0.174,113.0,151.0
3841,97.08,1.19,0.031,111.0,127.0
3842,96.74,1.19,0.105,115.0,153.0
3843,96.4,1.19,0.066,113.0,149.0
3844,96.07,1.19,0.176,117.0,160.0
3845,95.73,1.19,0.113,116.0,155.0
3846,95.39,1.19,0.151,112.0,150.0
3847,95.06,1.19,0.067,119.0,146.0
3848,94.73,1.19,0.085,108.0,160.0
3849,94.4,1.19,0.067,117.0,171.0
3850,94.07,1.19,0.418,113.0,184.0
3851,93.74,1.19,0.083,110.0,135.0
3852,93.41,1.19,0.089,117.0,161.0
3853,93.09,1.19,0.319,114.0,161.0
3854,92.77,1.19,0.186,105.0,141.0
3855,92.45,1.19,0.214,112.0,148.0
3856,92.13,1.19,0.101,111.0,176.0
3857,91.81,1.19,0.189,114.0,157.0
3858,91.5,1.19,0.11,112.0,142.0
3859,91.19,1.19,0.192,112.0,157.0
3860,90.88,1.19,0.227,106.0,157.0
3861,90.58,1.19,0.106,107.0,143.0
3862,90.27,1.19,0.302,106.0,156.0
3863,89.98,1.19,0.21,99.0,149.0
3864,89.68,1.19,0.134,113.0,145.0
3865,89.39,1.19,0.473,101.0,156.0
3866,89.1,1.19,0.047,107.0,135.0
3867,88.81,1.19,0.072,104.0,131.0
3868,88.52,1.19,0.221,104.0,164.0
3869,88.24,1.19,0.154,108.0,148.0
3870,87.97,1.19,0.015,101.0,121.0
3871,87.69,1.19,0.158,106.0,146.0
3872,87.42,1.19,0.24,106.0,139.0
3873,87.16,1.19,0.132,100.0,134.0
3874,86.9,1.19,0.308,108.0,150.0
3875,86.64,1.19,0.09,110.0,153.0
3876,86.38,1.19,0.347,113.0,185.0
3877,86.13,1.19,0.12,101.0,135.0
3878,85.89,1.19,0.221,103.0,139.0
3879,85.65,1.19,0.108,103.0,140.0
3880,85.41,1.19,0.477,105.0,176.0
3881,85.18,1.19,0.093,110.0,153.0
3882,84.95,1.19,0.277,103.0,147.0
3883,84.72,1.19,0.145,103.0,121.0
3884,84.5,1.19,0.448,95.0,144.0
3885,84.29,1.19,0.081,110.0,155.0
3886,84.08,1.19,0.215,97.0,146.0
3887,83.87,1.19,0.399,86.0,142.0
3888,83.67,1.19,0.157,88.0,114.0
3889,83.47,1.18,0.164,101.0,135.0
3890,83.28,1.18,0.131,92.0,125.0
3891,83.1,1.18,0.017,99.0,136.0
3892,82.91,1.18,0.051,91.0,118.0
3893,82.74,1.18,0.24,100.0,147.0
3894,82.57,1.18,0.112,101.0,133.0
3895,82.4,1.18,0.088,98.0,125.0
3896,82.24,1.18,0.574,94.0,160.0
3897,82.08,1.18,0.068,102.0,139.0
3898,81.93,1.18,0.114,95.0,136.0
3899,81.79,1.18,0.013,96.0,123.0
3900,81.65,1.18,0.057,94.0,133.0
3901,81.51,1.18,0.164,95.0,121.0
3902,81.39,1.18,0.15,106.0,136.0
3903,81.26,1.18,0.197,96.0,144.0
3904,81.14,1.18,0.369,90.0,132.0
3905,81.03,1.18,0.123,91.0,122.0
3906,80.93,1.18,0.061,94.0,116.0
3907,80.83,1.18,0.174,92.0,135.0
3908,80.73,1.18,0.16,100.0,157.0
3909,80.64,1.18,0.189,88.0,129.0
3910,80.56,1.18,0.496,95.0,142.0
3911,80.48,1.18,0.441,100.0,166.0
3912,80.41,1.18,0.124,92.0,129.0
3913,80.34,1.18,0.109,97.0,127.0
3914,80.28,1.18,0.082,95.0,140.0
3915,80.23,1.18,0.233,95.0,132.0
3916,80.18,1.18,0.078,97.0,116.0
3917,80.13,1.18,0.261,85.0,119.0
3918,80.1,1.18,0.163,101.0,144.0
3919,80.07,1.18,0.116,85.0,108.0
3920,80.04,1.18,0.154,100.0,119.0
3921,80.02,1.18,0.157,97.0,148.0
3922,80.01,1.18,0.109,97.0,161.0
3923,80.0,1.18,0.09,103.0,133.0
3924,80.0,1.18,0.25,100.0,137.0
3925,80.0,1.18,0.131,99.0,121.0
3926,80.01,1.18,0.107,93.0,118.0
3927,80.03,1.18,0.11,93.0,110.0
3928,80.05,1.18,0.176,99.0,124.0
3929,80.08,1.18,0.252,97.0,138.0
3930,80.12,1.18,0.108,96.0,114.0
3931,80.16,1.18,0.16,94.0,115.0
3932,80.2,1.18,0.301,93.0,136.0
3933,80.25,1.18,0.153,88.0,115.0
3934,80.31,1.18,0.089,98.0,135.0
3935,80.37,1.18,0.141,94.0,125.0
3936,80.44,1.18,0.226,94.0,130.0
3937,80.52,1.18,0.101,86.0,124.0
3938,80.6,1.18,0.119,96.0,124.0
3939,80.69,1.18,0.283,88.0,134.0
3940,80.78,1.18,0.21,93.0,127.0
3941,80.88,1.18,0.023,99.0,122.0
3942,80.98,1.18,0.208,96.0,124.0
3943,81.09,1.18,0.091,95.0,111.0
3944,81.2,1.18,0.082,92.0,111.0
3945,81.32,1.18,0.149,93.0,110.0
3946,81.45,1.18,0.199,104.0,135.0
3947,81.58,1.18,0.43,100.0,160.0
3948,81.72,1.18,0.061,94.0,125.0
3949,81.86,1.18,0.178,96.0,129.0
3950,82.01,1.18,0.242,98.0,132.0
3951,82.16,1.18,0.147,99.0,135.0
3952,82.32,1.18,0.366,97.0,144.0
3953,82.48,1.18,0.339,88.0,119.0
3954,82.65,1.18,0.192,97.0,140.0
3955,82.82,1.18,0.051,97.0,125.0
3956,83.0,1.18,0.05,108.0,146.0
3957,83.19,1.18,0.184,111.0,155.0
3958,83.38,1.18,0.156,101.0,125.0
3959,83.57,1.18,0.31,95.0,151.0
3960,83.77,1.18,0.176,102.0,141.0
3961,83.97,1.18,0.139,90.0,120.0
3962,84.18,1.18,0.186,96.0,140.0
3963,84.39,1.18,0.126,91.0,113.0
3964,84.61,1.18,0.103,102.0,123.0
3965,84.83,1.18,0.397,94.0,146.0
3966,85.06,1.18,0.216,99.0,150.0
3967,85.29,1.18,0.057,100.0,136.0
3968,85.53,1.18,0.148,100.0,146.0
3969,85.77,1.18,0.292,99.0,130.0
3970,86.01,1.18,0.187,103.0,140.0
3971,86.26,1.18,0.095,95.0,122.0
3972,86.51,1.18,0.396,110.0,176.0
3973,86.77,1.18,0.206,97.0,141.0
3974,87.03,1.18,0.072,103.0,147.0
3975,87.29,1.18,0.055,106.0,134.0
3976,87.56,1.18,0.088,106.0,132.0
3977,87.83,1.18,0.02,107.0,154.0
3978,88.11,1.18,0.344,96.0,141.0
3979,88.38,1.18,0.135,99.0,146.0
3980,88.67,1.17,0.063,105.0,139.0
3981,88.95,1.17,0.136,107.0,168.0
3982,89.24,1.17,0.04,111.0,158.0
3983,89.53,1.17,0.293,103.0,147.0
3984,89.83,1.17,0.208,101.0,142.0
3985,90.12,1.17,0.251,103.0,147.0
3986,90.43,1.17,0.145,117.0,150.0
3987,90.73,1.17,0.182,114.0,154.0
3988,91.04,1.17,0.126,106.0,139.0
3989,91.34,1.17,0.179,114.0,160.0
3990,91.66,1.17,0.228,105.0,140.0
3991,91.97,1.17,0.167,113.0,154.0
3992,92.29,1.17,0.346,101.0,146.0
3993,92.61,1.17,0.274,110.0,160.0
3994,92.93,1.17,0.065,114.0,167.0
3995,93.25,1.17,0.069,108.0,155.0
3996,93.57,1.17,0.049,113.0,136.0
3997,93.9,1.17,0.099,107.0,144.0
3998,94.23,1.17,0.2,112.0,154.0
3999,94.56,1.17,0.411,109.0,157.0
4000,94.89,1.17,0.176,115.0,182.0
4001,95.23,1.17,0.195,105.0,142.0
4002,95.56,1.17,0.221,107.0,146.0
4003,95.9,1.17,0.193,119.0,184.0
4004,96.24,1.17,0.087,101.0,145.0
4005,96.57,1.17,0.118,110.0,145.0
4006,96.91,1.17,0.239,113.0,168.0
4007,97.25,1.17,0.132,116.0,156.0
4008,97.6,1.17,0.13,112.0,151.0
4009,97.94,1.17,0.117,109.0,140.0
4010,98.28,1.17,0.196,121.0,145.0
4011,98.62,1.17,0.059,121.0,146.0
4012,98.97,1.17,0.127,114.0,145.0
4013,99.31,1.17,0.398,107.0,165.0
4014,99.66,1.17,0.233,118.0,169.0
4015,100.0,1.17,0.075,118.0,169.0
4016,100.34,1.17,0.153,114.0,145.0
4017,100.69,1.17,0.076,108.0,163.0
4018,101.03,1.17,0.424,117.0,194.0
4019,101.38,1.17,0.061,123.0,163.0
4020,101.72,1.17,0.075,124.0,159.0
4021,102.06,1.17,0.188,119.0,160.0
4022,102.4,1.17,0.098,117.0,160.0
4023,102.75,1.17,0.294,124.0,198.0
4024,103.09,1.17,0.186,115.0,159.0
4025,103.43,1.17,0.308,114.0,150.0
4026,103.76,1.17,0.057,121.0,180.0
4027,104.1,1.17,0.045,130.0,167.0
4028,104.44,1.17,0.178,130.0,195.0
4029,104.77,1.17,0.232,116.0,171.0
4030,105.11,1.17,0.038,121.0,158.0
4031,105.44,1.17,0.213,136.0,200.0
4032,105.77,1.17,0.235,120.0,163.0
4033,106.1,1.17,0.221,132.0,184.0
4034,106.43,1.17,0.09,129.0,169.0
4035,106.75,1.17,0.32,131.0,189.0
4036,107.07,1.17,0.045,123.0,168.0
4037,107.39,1.17,0.171,124.0,177.0
4038,107.71,1.17,0.178,121.0,153.0
4039,108.03,1.17,0.076,130.0,169.0
4040,108.34,1.17,0.037,119.0,153.0
4041,108.66,1.17,0.291,126.0,188.0
4042,108.96,1.17,0.138,136.0,172.0
4043,109.27,1.17,0.217,131.0,191.0
4044,109.57,1.17,0.157,133.0,172.0
4045,109.88,1.17,0.194,120.0,170.0
4046,110.17,1.17,0.14,124.0,181.0
4047,110.47,1.17,0.247,135.0,180.0
4048,110.76,1.17,0.139,130.0,181.0
4049,111.05,1.17,0.074,125.0,165.0
4050,111.33,1.17,0.07,133.0,168.0
4051,111.62,1.17,0.318,128.0,174.0
4052,111.89,1.17,0.046,143.0,183.0
4053,112.17,1.17,0.216,134.0,181.0
4054,112.44,1.17,0.103,127.0,169.0
4055,112.71,1.17,0.023,136.0,174.0
4056,112.97,1.17,0.242,140.0,203.0
4057,113.23,1.17,0.242,132.0,196.0
4058,113.49,1.17,0.138,129.0,161.0
4059,113.74,1.17,0.107,133.0,178.0
4060,113.99,1.17,0.313,130.0,180.0
4061,114.23,1.17,0.168,132.0,172.0
4062,114.47,1.17,0.123,127.0,157.0
4063,114.71,1.17,0.047,138.0,167.0
4064,114.94,1.17,0.066,128.0,166.0
4065,115.17,1.17,0.257,137.0,200.0
4066,115.39,1.17,0.13,133.0,186.0
4067,115.61,1.17,0.006,136.0,167.0
4068,115.82,1.17,0.101,133.0,168.0
4069,116.03,1.17,0.26,136.0,197.0
4070,116.23,1.17,0.205,138.0,189.0
4071,116.43,1.17,0.123,134.0,191.0
4072,116.62,1.17,0.361,127.0,178.0
4073,116.81,1.17,0.061,138.0,165.0
4074,117.0,1.17,0.053,138.0,190.0
4075,117.18,1.17,0.047,130.0,153.0
4076,117.35,1.17,0.086,132.0,163.0
4077,117.52,1.17,0.23,135.0,185.0
4078,117.68,1.17,0.102,126.0,167.0
4079,117.84,1.17,0.132,141.0,199.0
4080,117.99,1.17,0.031,135.0,168.0
4081,118.14,1.17,0.269,139.0,213.0
4082,118.28,1.17,0.215,133.0,171.0
4083,118.42,1.17,0.132,148.0,199.0
4084,118.55,1.17,0.112,131.0,186.0
4085,118.68,1.17,0.136,136.0,195.0
4086,118.8,1.17,0.132,144.0,168.0
4087,118.91,1.17,0.131,133.0,208.0
4088,119.02,1.17,0.201,139.0,192.0
4089,119.12,1.17,0.147,142.0,198.0
4090,119.22,1.17,0.066,131.0,172.0
4091,119.31,1.17,0.183,136.0,210.0
4092,119.4,1.17,0.108,140.0,203.0
4093,119.48,1.17,0.161,141.0,216.0
4094,119.56,1.16,0.048,135.0,184.0
4095,119.63,1.16,0.125,149.0,211.0
4096,119.69,1.16,0.085,142.0,180.0
4097,119.75,1.16,0.201,143.0,198.0
4098,119.8,1.16,0.159,143.0,207.0
4099,119.84,1.16,0.098,132.0,181.0
4100,119.88,1.16,0.107,139.0,189.0
4101,119.92,1.16,0.198,140.0,187.0
4102,119.95,1.16,0.205,138.0,206.0
4103,119.97,1.16,0.149,141.0,205.0
4104,119.99,1.16,0.221,129.0,193.0
4105,120.0,1.16,0.298,140.0,206.0
4106,120.0,1.16,0.073,138.0,185.0
4107,120.0,1.16,0.033,129.0,181.0
4108,119.99,1.16,0.216,142.0,209.0
4109,119.98,1.16,0.088,134.0,171.0
4110,119.96,1.16,0.199,138.0,196.0
4111,119.93,1.16,0.191,138.0,200.0
4112,119.9,1.16,0.202,130.0,176.0
4113,119.87,1.16,0.086,131.0,185.0
4114,119.82,1.16,0.016,142.0,193.0
4115,119.77,1.16,0.052,136.0,177.0
4116,119.72,1.16,0.066,137.0,169.0
4117,119.66,1.16,0.206,140.0,202.0
4118,119.59,1.16,0.297,130.0,208.0
4119,119.52,1.16,0.084,137.0,186.0
4120,119.44,1.16,0.168,138.0,198.0
4121,119.36,1.16,0.117,148.0,189.0
4122,119.27,1.16,0.091,134.0,180.0
4123,119.17,1.16,0.236,143.0,201.0
4124,119.07,1.16,0.268,138.0,190.0
4125,118.97,1.16,0.163,133.0,188.0
4126,118.86,1.16,0.22,135.0,194.0
4127,118.74,1.16,0.166,142.0,194.0
4128,118.61,1.16,0.151,142.0,195.0
4129,118.49,1.16,0.31,135.0,217.0
4130,118.35,1.16,0.061,139.0,179.0
4131,118.21,1.16,0.06,132.0,165.0
4132,118.07,1.16,0.019,136.0,167.0
4133,117.92,1.16,0.215,135.0,192.0
4134,117.76,1.16,0.242,142.0,176.0
4135,117.6,1.16,0.158,139.0,187.0
4136,117.43,1.16,0.211,133.0,177.0
4137,117.26,1.16,0.077,133.0,178.0
4138,117.09,1.16,0.119,136.0,184.0
4139,116.9,1.16,0.108,135.0,186.0
4140,116.72,1.16,0.058,134.0,185.0
4141,116.53,1.16,0.077,134.0,190.0
4142,116.33,1.16,0.187,142.0,194.0
4143,116.13,1.16,0.071,133.0,170.0
4144,115.92,1.16,0.212,136.0,200.0
4145,115.71,1.16,0.276,147.0,194.0
4146,115.5,1.16,0.128,130.0,185.0
4147,115.28,1.16,0.117,135.0,185.0
4148,115.05,1.16,0.047,135.0,183.0
4149,114.82,1.16,0.057,133.0,181.0
4150,114.59,1.16,0.039,133.0,177.0
4151,114.35,1.16,0.167,128.0,179.0
4152,114.11,1.16,0.237,134.0,179.0
4153,113.87,1.16,0.073,123.0,158.0
4154,113.62,1.16,0.206,141.0,215.0
4155,113.36,1.16,0.323,140.0,212.0
4156,113.1,1.16,0.141,130.0,188.0
4157,112.84,1.16,0.179,136.0,186.0
4158,112.58,1.16,0.13,129.0,177.0
4159,112.31,1.16,0.183,130.0,187.0
4160,112.03,1.16,0.022,127.0,178.0
4161,111.76,1.16,0.128,134.0,181.0
4162,111.48,1.16,0.009,126.0,170.0
4163,111.19,1.16,0.193,133.0,193.0
4164,110.9,1.16,0.266,128.0,193.0
4165,110.61,1.16,0.135,128.0,173.0
4166,110.32,1.16,0.305,121.0,188.0
4167,110.02,1.16,0.357,128.0,175.0
4168,109.73,1.16,0.133,122.0,155.0
4169,109.42,1.16,0.23,127.0,185.0
4170,109.12,1.16,0.34,136.0,205.0
4171,108.81,1.16,0.085,119.0,158.0
4172,108.5,1.16,0.051,125.0,161.0
4173,108.19,1.16,0.178,122.0,166.0
4174,107.87,1.16,0.181,120.0,158.0
4175,107.55,1.16,0.148,121.0,166.0
4176,107.23,1.16,0.118,132.0,163.0
4177,106.91,1.16,0.128,133.0,192.0
4178,106.59,1.16,0.026,118.0,159.0
4179,106.26,1.16,0.134,125.0,184.0
4180,105.93,1.16,0.346,118.0,176.0
4181,105.6,1.16,0.214,119.0,167.0
4182,105.27,1.16,0.039,112.0,149.0
4183,104.94,1.16,0.09,132.0,171.0
4184,104.61,1.16,0.089,127.0,158.0
4185,104.27,1.16,0.249,118.0,158.0
4186,103.93,1.16,0.362,122.0,176.0
4187,103.6,1.16,0.056,118.0,148.0
4188,103.26,1.16,0.207,124.0,188.0
4189,102.92,1.16,0.221,118.0,159.0
4190,102.57,1.16,0.022,118.0,159.0
4191,102.23,1.16,0.089,115.0,161.0
4192,101.89,1.16,0.289,121.0,187.0
4193,101.55,1.16,0.015,129.0,175.0
4194,101.2,1.16,0.063,116.0,153.0
4195,100.86,1.16,0.382,115.0,189.0
4196,100.52,1.16,0.192,116.0,150.0
4197,100.17,1.16,0.101,117.0,149.0
4198,99.83,1.16,0.113,114.0,157.0
4199,99.48,1.16,0.228,113.0,161.0
4200,99.14,1.16,0.321,115.0,177.0
4201,98.8,1.16,0.284,106.0,154.0
4202,98.45,1.16,0.049,111.0,151.0
4203,98.11,1.16,0.143,104.0,152.0
4204,97.77,1.16,0.094,111.0,151.0
4205,97.43,1.16,0.094,108.0,152.0
4206,97.08,1.16,0.146,116.0,151.0
4207,96.74,1.16,0.224,108.0,146.0
4208,96.4,1.16,0.063,110.0,155.0
4209,96.07,1.16,0.074,101.0,136.0
4210,95.73,1.16,0.139,116.0,161.0
4211,95.39,1.16,0.313,105.0,146.0
4212,95.06,1.16,0.196,108.0,146.0
4213,94.73,1.16,0.063,114.0,154.0
4214,94.4,1.16,0.319,113.0,162.0
4215,94.07,1.16,0.135,103.0,133.0
4216,93.74,1.16,0.154,111.0,145.0
4217,93.41,1.16,0.183,102.0,136.0
4218,93.09,1.16,0.092,109.0,143.0
4219,92.77,1.16,0.066,103.0,135.0
4220,92.45,1.16,0.015,102.0,149.0
4221,92.13,1.16,0.011,107.0,149.0
4222,91.81,1.16,0.216,103.0,148.0
4223,91.5,1.16,0.125,116.0,177.0
4224,91.19,1.16,0.002,102.0,132.0
4225,90.88,1.16,0.398,99.0,153.0
4226,90.58,1.16,0.169,100.0,142.0
4227,90.27,1.16,0.109,104.0,146.0
4228,89.98,1.16,0.416,105.0,150.0
4229,89.68,1.16,0.175,105.0,143.0
4230,89.39,1.16,0.119,108.0,139.0
4231,89.1,1.16,0.025,95.0,128.0
4232,88.81,1.16,0.121,108.0,146.0
4233,88.52,1.16,0.16,98.0,116.0
4234,88.24,1.16,0.097,104.0,146.0
4235,87.97,1.16,0.145,110.0,154.0
4236,87.69,1.16,0.247,97.0,156.0
4237,87.42,1.16,0.109,97.0,141.0
4238,87.16,1.16,0.032,96.0,137.0
4239,86.9,1.16,0.074,99.0,121.0
4240,86.64,1.16,0.429,107.0,173.0
4241,86.38,1.16,0.029,94.0,122.0
4242,86.13,1.16,0.158,97.0,127.0
4243,85.89,1.16,0.137,104.0,119.0
4244,85.65,1.16,0.234,102.0,158.0
4245,85.41,1.16,0.104,96.0,127.0
4246,85.18,1.16,0.096,97.0,130.0
4247,84.95,1.16,0.272,103.0,151.0
4248,84.72,1.16,0.214,106.0,168.0
4249,84.5,1.16,0.12,106.0,142.0
4250,84.29,1.16,0.129,104.0,142.0
4251,84.08,1.16,0.364,94.0,149.0
4252,83.87,1.16,0.149,106.0,143.0
4253,83.67,1.16,0.28,93.0,126.0
4254,83.47,1.16,0.303,88.0,106.0
4255,83.28,1.16,0.078,97.0,143.0
4256,83.1,1.16,0.069,103.0,140.0
4257,82.91,1.16,0.175,99.0,143.0
4258,82.74,1.16,0.284,95.0,133.0
4259,82.57,1.16,0.087,97.0,137.0
4260,82.4,1.16,0.241,98.0,133.0
4261,82.24,1.16,0.207,96.0,136.0
4262,82.08,1.16,0.015,93.0,123.0
4263,81.93,1.16,0.242,91.0,141.0
4264,81.79,1.16,0.098,95.0,135.0
4265,81.65,1.16,0.149,94.0,123.0
4266,81.51,1.16,0.029,94.0,130.0
4267,81.39,1.16,0.108,99.0,131.0
4268,81.26,1.16,0.124,93.0,118.0
4269,81.14,1.16,0.195,93.0,135.0
4270,81.03,1.16,0.117,95.0,130.0
4271,80.93,1.16,0.127,107.0,133.0
4272,80.83,1.16,0.205,88.0,118.0
4273,80.73,1.16,0.169,99.0,144.0
4274,80.64,1.16,0.055,92.0,126.0
4275,80.56,1.16,0.049,93.0,127.0
4276,80.48,1.16,0.278,86.0,143.0
4277,80.41,1.16,0.254,102.0,156.0
4278,80.34,1.16,0.188,94.0,130.0
4279,80.28,1.16,0.173,96.0,129.0
4280,80.23,1.16,0.115,85.0,109.0
4281,80.18,1.16,0.086,89.0,116.0
4282,80.13,1.16,0.192,95.0,116.0
4283,80.1,1.16,0.082,92.0,111.0
